,Unnamed: 0,X,address,city_or_county,date,incident_url,latitude,longitude,n_injured,n_killed
5597,5598,871,300 block of Moody Road,Centreville,2017-02-06,http://www.gunviolencearchive.org/incident/772493,32.9775,-87.1351,0,1
5598,5599,958,CR 60,Pisgah,2017-02-07,http://www.gunviolencearchive.org/incident/769713,34.6953,-85.8067,0,1
5599,5600,979,4900 block of Kings Lane,Bessemer,2017-02-07,http://www.gunviolencearchive.org/incident/770146,33.4023,-87.0027,1,0
5600,5601,1045,McCarley Road,Phil Campbell,2017-02-07,http://www.gunviolencearchive.org/incident/776612,34.3677,-87.7302,0,0
5601,5602,1079,1720 2nd Ave S,Birmingham,2017-02-07,http://www.gunviolencearchive.org/incident/769638,33.509,-86.8074,0,1
5602,5603,1101,1101 US-31,Athens,2017-02-07,http://www.gunviolencearchive.org/incident/769823,34.7837,-86.9559,1,0
5603,5604,1106,4000 block of Amesbury Drive,Montgomery,2017-02-07,http://www.gunviolencearchive.org/incident/771039,32.3189,-86.2388,1,0
5604,5605,1141,Royal Avenue,Florence,2017-02-08,http://www.gunviolencearchive.org/incident/770948,34.8036,-87.6583,0,0
5605,5606,1183,30th Avenue North,Birmingham,2017-02-08,http://www.gunviolencearchive.org/incident/770944,33.5526,-86.815,0,1
5606,5607,1184,1341 Princeton Ave,Birmingham,2017-02-08,http://www.gunviolencearchive.org/incident/769980,33.5748,-86.7632,1,2
5607,5608,1198,1100 block of Adams Ave,Montgomery,2017-02-08,http://www.gunviolencearchive.org/incident/770626,32.3752,-86.2929,2,1
5608,5609,1230,Callahan Drive,Huntsville,2017-02-08,http://www.gunviolencearchive.org/incident/770142,34.753,-86.6056,0,1
5609,5610,1261,1110 4th Ave N,Bessemer,2017-02-08,http://www.gunviolencearchive.org/incident/770658,33.3948,-86.9614,0,1
5610,5611,1381,2000 31st St SW,Birmingham,2017-02-09,http://www.gunviolencearchive.org/incident/771205,33.4646,-86.883,0,0
5611,5612,1576,6800 block of 5th Terrace North,Birmingham,2017-02-10,http://www.gunviolencearchive.org/incident/772495,33.522,-86.8011,0,1
5612,5613,1669,41st Street North and 38th Avenue North,Birmingham,2017-02-11,http://www.gunviolencearchive.org/incident/772718,33.5592,-86.7767,2,0
5613,5614,1747,Adams Circle,Foley,2017-02-11,http://www.gunviolencearchive.org/incident/776614,30.3955,-87.6378,0,0
5614,5615,1752,500 block of Centerpoint Road,Grady,2017-02-11,http://www.gunviolencearchive.org/incident/772876,31.9929,-86.1059,1,0
5615,5616,1887,Hale Drive,Mobile (Prichard),2017-02-12,http://www.gunviolencearchive.org/incident/773115,30.7495,-88.0871,0,1
5616,5617,1897,2027 Center Point Parkway,Birmingham (Center Point),2017-02-12,http://www.gunviolencearchive.org/incident/775153,33.6387,-86.6836,0,0
5617,5618,1938,2200 Sparkman Dr NW,Huntsville,2017-02-12,http://www.gunviolencearchive.org/incident/773119,34.7632,-86.5939,2,0
5618,5619,1965,4200 block of Terrace S,Birmingham,2017-02-13,http://www.gunviolencearchive.org/incident/774257,33.4944,-86.8846,2,0
5619,5620,2004,Loop Rd,Tuscumbia,2017-02-13,http://www.gunviolencearchive.org/incident/773682,34.6322,-87.7906,1,0
5620,5621,2008,14835 South Rosser Road,Tuscaloosa,2017-02-13,http://www.gunviolencearchive.org/incident/774657,33.0578,-87.5553,0,1
5621,5622,2099,400 Block of Florida Ave,Birmingham,2017-02-13,http://www.gunviolencearchive.org/incident/774414,33.5293,-86.8591,0,1
5622,5623,2100,102 S Ct St,Florence,2017-02-13,http://www.gunviolencearchive.org/incident/775151,34.8001,-87.676,0,0
5623,5624,2163,Crenshaw St and Senator St,Mobile,2017-02-14,http://www.gunviolencearchive.org/incident/775149,,,0,1
5624,5625,2217,2708 Dutch Bend St,Autaugaville,2017-02-14,http://www.gunviolencearchive.org/incident/775006,32.4319,-86.6628,0,0
5625,5626,2272,Jennings Chapel Rd,Toney,2017-02-14,http://www.gunviolencearchive.org/incident/775843,34.8757,-86.8161,1,0
5626,5627,2285,Eagle Creek,Daphne,2017-02-14,http://www.gunviolencearchive.org/incident/775154,30.6432,-87.9076,0,0
5627,5628,2389,300 block of 43rd Street,Fairfield,2017-02-15,http://www.gunviolencearchive.org/incident/775262,33.4944,-86.9146,0,1
5628,5629,2392,375 Cody Road,Mobile,2017-02-15,http://www.gunviolencearchive.org/incident/776610,30.6994,-88.2077,1,0
5629,5630,2406,Stouts Rd and 22nd Ave N,Birmingham,2017-02-15,http://www.gunviolencearchive.org/incident/775838,33.5396,-86.819,0,1
5630,5631,2408,Cove Road,Jacksonville,2017-02-15,http://www.gunviolencearchive.org/incident/776048,33.864000000000004,-85.7797,0,0
5631,5632,2465,1800 block of South County Road 81,Gordon,2017-02-16,http://www.gunviolencearchive.org/incident/778342,31.1422,-85.1117,0,1
5632,5633,2558,Floyd Circle,Semmes,2017-02-16,http://www.gunviolencearchive.org/incident/776596,30.7628,-88.281,0,1
5633,5634,2569,7000 block of Old Shell Road,Mobile,2017-02-16,http://www.gunviolencearchive.org/incident/776604,30.6918,-88.2043,1,0
5634,5635,2676,685 Schillinger Rd S,Mobile,2017-02-17,http://www.gunviolencearchive.org/incident/777502,30.6702,-88.2254,0,0
5635,5636,2747,Tuscaloosa Avenue,Birmingham,2017-02-17,http://www.gunviolencearchive.org/incident/778351,33.4954,-86.85,0,0
5636,5637,2959,,Centre,2017-02-19,http://www.gunviolencearchive.org/incident/781347,34.152,-85.679,0,1
5637,5638,2992,Pearson Avenue,Birmingham,2017-02-19,http://www.gunviolencearchive.org/incident/777974,33.483000000000004,-86.8688,1,0
5638,5639,3036,Foster Street,Tuskegee,2017-02-19,http://www.gunviolencearchive.org/incident/778360,32.4,-85.7224,1,1
5639,5640,3047,4000 block of 41st Ave N,Birmingham,2017-02-19,http://www.gunviolencearchive.org/incident/778345,33.561,-86.7413,1,0
5640,5641,3063,1400 block of Steiner Ave SW,Birmingham,2017-02-19,http://www.gunviolencearchive.org/incident/778238,33.4902,-86.8538,1,0
5641,5642,3105,100 block of College St,Auburn,2017-02-19,http://www.gunviolencearchive.org/incident/779163,32.669000000000004,-85.4887,0,0
5642,5643,3126,237 West 5th Ave,York,2017-02-19,http://www.gunviolencearchive.org/incident/783556,32.4853,-88.3175,1,0
5643,5644,3130,3110 Dauphin Island Pkwy,Mobile,2017-02-19,http://www.gunviolencearchive.org/incident/778536,30.6073,-88.0755,1,0
5644,5645,3170,1100 block of 15th Avenue North,Birmingham,2017-02-20,http://www.gunviolencearchive.org/incident/778938,33.5292,-86.8249,1,0
5645,5646,3272,1800 block of 19th Avenue North,Birmingham,2017-02-20,http://www.gunviolencearchive.org/incident/779444,33.5797,-86.7451,0,1
5646,5647,3392,1500 block of Heron Drive,Mobile,2017-02-21,http://www.gunviolencearchive.org/incident/779593,30.6483,-88.0795,0,1
5647,5648,3402,52645 B Van Harville Road,Bay Minette,2017-02-21,http://www.gunviolencearchive.org/incident/780499,30.9931,-87.764,0,1
5648,5649,3445,I 59,Birmingham,2017-02-21,http://www.gunviolencearchive.org/incident/780271,33.525,-86.8062,1,0
5649,5650,3512,5498 Inn Road,Mobile,2017-02-22,http://www.gunviolencearchive.org/incident/781904,30.5887,-88.1623,0,0
5650,5651,3587,Stoneroad Dr,Greenville,2017-02-22,http://www.gunviolencearchive.org/incident/780674,31.838,-86.63600000000001,0,0
5651,5652,3588,1600 block of E Octavia Dr,Mobile,2017-02-22,http://www.gunviolencearchive.org/incident/781350,30.6369,-88.1003,1,0
5652,5653,3672,400 block of St. Clair Ln,Huntsville,2017-02-23,http://www.gunviolencearchive.org/incident/781900,34.7973,-86.4648,0,0
5653,5654,3769,W 21st St and Mc Kleroy Ave,Anniston,2017-02-23,http://www.gunviolencearchive.org/incident/781345,33.6716,-85.8322,0,1
5654,5655,3853,Hine St S,Athens,2017-02-24,http://www.gunviolencearchive.org/incident/783922,34.7769,-86.9835,1,0
5655,5656,3943,3800 block of 21st Street,Tuscaloosa,2017-02-24,http://www.gunviolencearchive.org/incident/782660,33.1936,-87.5858,1,0
5656,5657,3962,200 block of 27th St,Birmingham,2017-02-24,http://www.gunviolencearchive.org/incident/783015,33.5468,-86.8143,1,0
5657,5658,3986,400 block of Houston Street,Mobile,2017-02-25,http://www.gunviolencearchive.org/incident/786141,30.6748,-88.0814,0,0
5658,5659,4031,8896 McClellan Blvd,Anniston,2017-02-25,http://www.gunviolencearchive.org/incident/783331,33.7565,-85.7817,1,0
5659,5660,4050,1000 Eagle Drive,Birmingham (Center Point),2017-02-25,http://www.gunviolencearchive.org/incident/783496,33.6488,-86.7075,0,1
5660,5661,4067,4500 block of 9th Ave N,Birmingham,2017-02-25,http://www.gunviolencearchive.org/incident/783491,33.5402,-86.7695,0,1
5661,5662,4078,Abrams St,Georgiana,2017-02-25,http://www.gunviolencearchive.org/incident/784802,31.64,-86.7318,0,0
5662,5663,4088,Tuscaloosa Pike,Cleveland,2017-02-25,http://www.gunviolencearchive.org/incident/783328,33.9929,-86.5835,0,1
5663,5664,4186,500 block of Estes Circle,Mobile,2017-02-26,http://www.gunviolencearchive.org/incident/786143,30.6604,-88.1443,0,0
5664,5665,4187,685 Schillinger Road South,Mobile,2017-02-26,http://www.gunviolencearchive.org/incident/786145,30.6702,-88.2254,0,0
5665,5666,4188,1400 block of Windsor Avenue,Mobile,2017-02-26,http://www.gunviolencearchive.org/incident/786148,30.6446,-88.0866,1,0
5666,5667,4235,1300 block of 18th Street SW,Birmingham,2017-02-26,http://www.gunviolencearchive.org/incident/783489,33.4765,-86.8653,1,0
5667,5668,4279,300 block of Flynn Road,Dothan,2017-02-27,http://www.gunviolencearchive.org/incident/784797,31.2721,-85.4346,0,0
5668,5669,4340,3800 block of Thomas Rd SW,Huntsville,2017-02-27,http://www.gunviolencearchive.org/incident/784204,34.6978,-86.619,1,0
5669,5670,4375,Highway 84 and County Road 501,Elba,2017-02-27,http://www.gunviolencearchive.org/incident/785199,31.4022,-86.0136,0,1
5670,5671,4403,Gantt Red Level Road,Andalusia,2017-02-27,http://www.gunviolencearchive.org/incident/784795,31.4125,-86.5085,0,1
5671,5672,4515,1000 block of Basil St,Mobile,2017-02-28,http://www.gunviolencearchive.org/incident/786128,30.6953,-88.0595,2,1
5672,5673,4530,19924 Chestnut Dr,Foley,2017-02-28,http://www.gunviolencearchive.org/incident/785275,30.3455,-87.685,0,1
5673,5674,4,27800 block of Trotter's Lane,Limestone (county),2015-05-01,http://www.gunviolencearchive.org/incident/333829,,,1,0
5674,5675,148,1200 block of Knowles Rd,Phenix City,2015-05-01,http://www.gunviolencearchive.org/incident/333737,,,1,0
5675,5676,171,44th Street North and 12th Court North,Birmingham,2015-05-02,http://www.gunviolencearchive.org/incident/333746,,,0,1
5676,5677,279,700 block of Bell Avenue,Tarrant,2015-05-02,http://www.gunviolencearchive.org/incident/333743,,,1,0
5677,5678,430,3000 block of Exeter Avenue,Birmingham,2015-05-03,http://www.gunviolencearchive.org/incident/335465,,,1,0
5678,5679,432,3000 block of Exeter Avenue,Birmingham,2015-05-03,http://www.gunviolencearchive.org/incident/335469,,,0,0
5679,5680,445,County Road 1008,Cherokee (county),2015-05-03,http://www.gunviolencearchive.org/incident/335533,,,1,0
5680,5681,560,457 3rd Street North,Birmingham,2015-05-04,http://www.gunviolencearchive.org/incident/335442,,,0,3
5681,5682,562,1200 block of Frisco Street,Birmingham,2015-05-04,http://www.gunviolencearchive.org/incident/335476,,,1,0
5682,5683,672,Cedar Hill Avenue,Huntsville,2015-05-05,http://www.gunviolencearchive.org/incident/335538,,,0,0
5683,5684,729,1700 block of 34th Street,Birmingham,2015-05-05,http://www.gunviolencearchive.org/incident/335455,,,1,0
5684,5685,732,Terrence Street,Tuskegee,2015-05-05,http://www.gunviolencearchive.org/incident/335481,,,0,1
5685,5686,818,5500 block of Wintergreen Avenue,Birmingham,2015-05-06,http://www.gunviolencearchive.org/incident/335448,,,1,0
5686,5687,869,Martin Luther King Junior Boulevard,Tuscaloosa (county),2015-05-06,http://www.gunviolencearchive.org/incident/335527,,,1,0
5687,5688,870,33 East I-65 Service Road South,Mobile,2015-05-06,http://www.gunviolencearchive.org/incident/335536,,,0,1
5688,5689,926,1300 block of Hargrove Road,Tuscaloosa,2015-05-07,http://www.gunviolencearchive.org/incident/337539,,,1,0
5689,5690,987,3801 US 431,Anniston,2015-05-07,http://www.gunviolencearchive.org/incident/337541,,,1,0
5690,5691,1040,Highland Street and Jefferson Avenue,Escambia (county),2015-05-07,http://www.gunviolencearchive.org/incident/336984,,,0,1
5691,5692,1090,Knoll Circle,Northport,2015-05-08,http://www.gunviolencearchive.org/incident/340798,,,1,0
5692,5693,1119,Oakleigh Drive,Mobile,2015-05-08,http://www.gunviolencearchive.org/incident/336987,,,1,0
5693,5694,1307,St. Stephens Road,Mobile,2015-05-09,http://www.gunviolencearchive.org/incident/340823,,,2,0
5694,5695,1308,Tanner Williams Road,Mobile,2015-05-09,http://www.gunviolencearchive.org/incident/340832,,,1,0
5695,5696,1335,1900 block of Hillsdale Drive,Montgomery,2015-05-09,http://www.gunviolencearchive.org/incident/337531,,,0,1
5696,5697,1336,6100 block of Eric Lane,Montgomery,2015-05-09,http://www.gunviolencearchive.org/incident/337534,,,1,0
5697,5698,1339,2600 block of 19th Avenue North,Birmingham,2015-05-09,http://www.gunviolencearchive.org/incident/337536,,,0,1
5698,5699,1380,Spring Street,Mobile (county),2015-05-10,http://www.gunviolencearchive.org/incident/337544,,,0,1
5699,5700,1392,1200 block of Alabama Avenue,Selma,2015-05-10,http://www.gunviolencearchive.org/incident/340820,,,1,0
5700,5701,1461,4400 block of Richard Arrington Junior Boulevard North,Birmingham,2015-05-10,http://www.gunviolencearchive.org/incident/340794,,,0,1
5701,5702,1475,6th Street SW,Birmingham,2015-05-10,http://www.gunviolencearchive.org/incident/340801,,,1,1
5702,5703,1695,4445 Selma Hwy,Montgomery,2015-05-11,http://www.gunviolencearchive.org/incident/393012,,,0,0
5703,5704,1819,Lois Lane,Langston,2015-05-12,http://www.gunviolencearchive.org/incident/348932,,,0,1
5704,5705,1848,,Tuscaloosa,2015-05-12,http://www.gunviolencearchive.org/incident/340789,,,0,0
5705,5706,1849,3900 block of 9th Court North,Birmingham,2015-05-12,http://www.gunviolencearchive.org/incident/340791,,,0,1
5706,5707,1877,,Opelika,2015-05-13,http://www.gunviolencearchive.org/incident/340804,,,1,0
5707,5708,1887,5th Avenue at 2nd Street,Decatur,2015-05-13,http://www.gunviolencearchive.org/incident/340837,,,0,0
5708,5709,1999,300 block of 4th Court North,Birmingham,2015-05-13,http://www.gunviolencearchive.org/incident/340259,,,1,0
5709,5710,2023,Bull Springs Road,Robertsdale,2015-05-13,http://www.gunviolencearchive.org/incident/340507,,,1,0
5710,5711,2143,1200 block of Woodbridge Drive,Montgomery,2015-05-14,http://www.gunviolencearchive.org/incident/340784,,,1,0
5711,5712,2145,700 block of Center Place Southwest,Birmingham,2015-05-14,http://www.gunviolencearchive.org/incident/340786,,,0,1
5712,5713,2152,Lee Road 379 and Lee County 249,Lee (county),2015-05-14,http://www.gunviolencearchive.org/incident/340839,,,0,0
5713,5714,2211,Interstate 65,Homewood,2015-05-15,http://www.gunviolencearchive.org/incident/340810,,,0,0
5714,5715,2213,Interstate 565,Huntsville,2015-05-15,http://www.gunviolencearchive.org/incident/340818,,,1,0
5715,5716,2241,Albert Street,Decatur,2015-05-15,http://www.gunviolencearchive.org/incident/342802,,,0,1
5716,5717,2242,5th Avenue,Decatur,2015-05-15,http://www.gunviolencearchive.org/incident/342808,,,0,0
5717,5718,2253,8400 Airport Boulevard,Mobile,2015-05-15,http://www.gunviolencearchive.org/incident/393677,,,0,0
5718,5719,2369,300 Beltline Rd SW,Decatur,2015-05-16,http://www.gunviolencearchive.org/incident/342788,,,0,1
5719,5720,2370,Governors Drive,Huntsville,2015-05-16,http://www.gunviolencearchive.org/incident/342822,,,0,0
5720,5721,2503,1500 block of 9th Avenue North,Bessemer,2015-05-17,http://www.gunviolencearchive.org/incident/342709,,,0,1
5721,5722,2504,1700 block of Winewood Road,Birmingham,2015-05-17,http://www.gunviolencearchive.org/incident/342713,,,1,0
5722,5723,2512,6727 Marbels Rd.,Grand Bay,2015-05-17,http://www.gunviolencearchive.org/incident/342770,,,3,0
5723,5724,2620,County Road 51,Collinsville,2015-05-17,http://www.gunviolencearchive.org/incident/342778,,,0,1
5724,5725,2698,800 block of Park Drive,Pleasant Grove,2015-05-17,http://www.gunviolencearchive.org/incident/350113,,,0,0
5725,5726,2739,Mill Street and Bayshore Avenue,Mobile,2015-05-18,http://www.gunviolencearchive.org/incident/343436,,,0,0
5726,5727,2783,200 block of Gadsden Highway,Birmingham,2015-05-18,http://www.gunviolencearchive.org/incident/342766,,,1,0
5727,5728,2784,7900 block of Tanner Williams Road,Mobile,2015-05-18,http://www.gunviolencearchive.org/incident/342768,,,1,0
5728,5729,2891,,Mobile,2015-05-19,http://www.gunviolencearchive.org/incident/345621,,,0,0
5729,5730,2892,,Decatur,2015-05-19,http://www.gunviolencearchive.org/incident/345629,,,0,0
5730,5731,2893,2900 block of Holmes Avenue,Huntsville,2015-05-19,http://www.gunviolencearchive.org/incident/345631,,,0,1
5731,5732,2970,South Cahill Road,Albertville,2015-05-19,http://www.gunviolencearchive.org/incident/343381,,,1,0
5732,5733,2973,800 block of Laredo Court,Dallas (county),2015-05-19,http://www.gunviolencearchive.org/incident/350126,,,0,1
5733,5734,3252,Whites Chapel Road,Gadsden,2015-05-21,http://www.gunviolencearchive.org/incident/345616,,,1,0
5734,5735,3275,8400 Airport Boulevard,Mobile,2015-05-21,http://www.gunviolencearchive.org/incident/394383,,,0,0
5735,5736,3287,1500 block of Lauderdale Street,Selma,2015-05-21,http://www.gunviolencearchive.org/incident/345624,,,1,0
5736,5737,3288,400 block of National Street,Montgomery,2015-05-21,http://www.gunviolencearchive.org/incident/345626,,,1,0
5737,5738,3342,,Birmingham,2015-05-21,http://www.gunviolencearchive.org/incident/839401,,,0,0
5738,5739,3424,1800 block of Bond Way NE,Center Point,2015-05-22,http://www.gunviolencearchive.org/incident/345619,,,0,0
5739,5740,3541,,Mobile,2015-05-23,http://www.gunviolencearchive.org/incident/348937,,,0,0
5740,5741,3607,Shenandoah Drive,Montgomery,2015-05-23,http://www.gunviolencearchive.org/incident/350103,,,0,1
5741,5742,3734,Malabar Road,Montgomery,2015-05-24,http://www.gunviolencearchive.org/incident/348868,,,0,1
5742,5743,3765,Smiley Court,Montgomery,2015-05-24,http://www.gunviolencearchive.org/incident/346320,,,3,1
5743,5744,3840,2800 block of Lower Wetumpka Road,Montgomery,2015-05-25,http://www.gunviolencearchive.org/incident/348863,,,0,1
5744,5745,3847,700 block of Nolan Loop,Blount (county),2015-05-25,http://www.gunviolencearchive.org/incident/348901,,,1,1
5745,5746,3850,7201 Aaron Aronov Dr,Fairfield,2015-05-25,http://www.gunviolencearchive.org/incident/348907,,,0,0
5746,5747,3868,11000 block of East Gateway Drive,Huntsville,2015-05-25,http://www.gunviolencearchive.org/incident/348930,,,0,1
5747,5748,4166,,Tuscaloosa,2015-05-26,http://www.gunviolencearchive.org/incident/348897,,,1,0
5748,5749,4196,3900 block of Timbercrest Drive,Huntsville,2015-05-26,http://www.gunviolencearchive.org/incident/348917,,,0,1
5749,5750,4203,Shady Lane Circle,Huntsville,2015-05-26,http://www.gunviolencearchive.org/incident/348951,,,0,1
5750,5751,4204,,Huntsville,2015-05-26,http://www.gunviolencearchive.org/incident/348960,,,1,0
5751,5752,4207,1627 Opelika Rd.,Auburn,2015-05-26,http://www.gunviolencearchive.org/incident/348969,,,1,0
5752,5753,4249,Rainbow Drive and Sutton Bridge Road,Rainbow City,2015-05-27,http://www.gunviolencearchive.org/incident/348900,,,0,0
5753,5754,4261,5900 Messer Airport Highway,Birmingham,2015-05-27,http://www.gunviolencearchive.org/incident/407671,,,0,0
5754,5755,4341,2200 block of Vaughn Lakes Boulevard,Montgomery,2015-05-27,http://www.gunviolencearchive.org/incident/348859,,,0,1
5755,5756,4356,800 block of Donald Avenue,Opelika,2015-05-27,http://www.gunviolencearchive.org/incident/348965,,,1,0
5756,5757,4458,3800 block of S. Court Street,Montgomery,2015-05-28,http://www.gunviolencearchive.org/incident/348854,,,0,1
5757,5758,4475,1400 block of South Ann Street,Mobile,2015-05-28,http://www.gunviolencearchive.org/incident/348910,,,0,1
5758,5759,4537,Davidson Street,Huntsville,2015-05-29,http://www.gunviolencearchive.org/incident/350114,,,1,0
5759,5760,4545,2800 block of Avenue F,Ensley,2015-05-29,http://www.gunviolencearchive.org/incident/349803,,,0,1
5760,5761,4621,Davidson Street,Huntsville,2015-05-29,http://www.gunviolencearchive.org/incident/350134,,,1,0
5761,5762,4661,University Drive,Huntsville,2015-05-29,http://www.gunviolencearchive.org/incident/348939,,,0,0
5762,5763,4662,Warren and South Carolina Streets,Mobile,2015-05-29,http://www.gunviolencearchive.org/incident/353446,,,0,0
5763,5764,4663,,DeKalb (county),2015-05-29,http://www.gunviolencearchive.org/incident/348945,,,0,0
5764,5765,4780,300 block of 18th Court North West,Center Point,2015-05-30,http://www.gunviolencearchive.org/incident/350110,,,0,1
5765,5766,4822,316 Elm St.,Anniston,2015-05-30,http://www.gunviolencearchive.org/incident/353439,,,1,0
5766,5767,4825,1650 Jordan Ln NW,Huntsville,2015-05-30,http://www.gunviolencearchive.org/incident/783234,,,0,0
5767,5768,4945,,Cullman (county),2015-05-31,http://www.gunviolencearchive.org/incident/350131,,,1,0
5768,5769,4947,Columbia Highway,Dothan,2015-05-31,http://www.gunviolencearchive.org/incident/353497,,,0,0
5769,5770,4968,3213 10th Street,Tuscaloosa,2015-05-31,http://www.gunviolencearchive.org/incident/350108,,,1,0
5770,5771,100,1800 block of 29th St Ensley,Birmingham (Ensley),2017-03-01,http://www.gunviolencearchive.org/incident/786218,33.5044,-86.9029,1,0
5771,5772,127,2000 block of Gill Road,Mobile,2017-03-01,http://www.gunviolencearchive.org/incident/786150,30.604,-88.0854,0,0
5772,5773,128,Valley Avenue,Birmingham (Homewood),2017-03-01,http://www.gunviolencearchive.org/incident/786154,33.4766,-86.8146,0,0
5773,5774,141,,Birmingham,2017-03-01,http://www.gunviolencearchive.org/incident/878395,33.5186,-86.8084,0,0
5774,5775,200,11th Avenue,Phenix City,2017-03-02,http://www.gunviolencearchive.org/incident/786341,32.4681,-85.0075,1,0
5775,5776,243,4117 Lloyd Nolan Parkway,Fairfield,2017-03-02,http://www.gunviolencearchive.org/incident/786139,33.4938,-86.9114,0,1
5776,5777,244,1395 North University Boulevard,Mobile,2017-03-02,http://www.gunviolencearchive.org/incident/786152,30.7343,-88.1803,1,0
5777,5778,245,,Muscle Shoals,2017-03-02,http://www.gunviolencearchive.org/incident/788400,34.7588,-87.6149,0,0
5778,5779,252,10835 Shaw Rd,Athens,2017-03-02,http://www.gunviolencearchive.org/incident/787243,34.7159,-87.12100000000001,0,0
5779,5780,312,201 45th St,Fort Payne,2017-03-03,http://www.gunviolencearchive.org/incident/792401,34.4818,-85.6751,0,0
5780,5781,319,Gehrig and Petain street,Mobile (Prichard),2017-03-03,http://www.gunviolencearchive.org/incident/787588,30.7475,-88.0835,0,1
5781,5782,403,3200 block of Margaret Ann Drive,Montgomery,2017-03-03,http://www.gunviolencearchive.org/incident/787275,32.3599,-86.3701,1,0
5782,5783,417,2300 block of Cullman Ave,Birmingham,2017-03-03,http://www.gunviolencearchive.org/incident/787363,33.506,-86.8701,0,1
5783,5784,430,Stovall St,Mobile (Prichard),2017-03-03,http://www.gunviolencearchive.org/incident/787447,30.7489,-88.1232,0,0
5784,5785,447,420 North Dean Road,Auburn,2017-03-04,http://www.gunviolencearchive.org/incident/788161,32.6122,-85.4645,0,1
5785,5786,467,Hardy Street,Athens,2017-03-04,http://www.gunviolencearchive.org/incident/787602,34.7998,-86.979,2,0
5786,5787,626,Handel Court and Carol Villa Drive,Montgomery,2017-03-05,http://www.gunviolencearchive.org/incident/789270,32.3747,-86.2161,0,0
5787,5788,722,Conecuh Avenue,Union Springs,2017-03-05,http://www.gunviolencearchive.org/incident/789455,32.1462,-85.7167,1,0
5788,5789,735,194 Shelton Road,Madison,2017-03-05,http://www.gunviolencearchive.org/incident/788392,34.6949,-86.7166,1,0
5789,5790,802,1744 13th Court South,Birmingham,2017-03-06,http://www.gunviolencearchive.org/incident/788402,33.4965,-86.7977,1,0
5790,5791,803,Sixth Avenue South,Birmingham,2017-03-06,http://www.gunviolencearchive.org/incident/788404,33.5245,-86.766,1,0
5791,5792,850,3119 Moffett Road,Mobile,2017-03-06,http://www.gunviolencearchive.org/incident/789460,30.7018,-88.1148,0,1
5792,5793,930,Alabama Avenue and 40th Avenue NE,Tuscaloosa,2017-03-07,http://www.gunviolencearchive.org/incident/791364,33.236999999999995,-87.4847,1,0
5793,5794,1066,East Tucker Drive,Huntsville,2017-03-08,http://www.gunviolencearchive.org/incident/790185,34.7702,-86.6266,0,1
5794,5795,1120,,Jasper,2017-03-08,http://www.gunviolencearchive.org/incident/790824,33.8415,-87.249,0,0
5795,5796,1179,6th Ave W and 1st St W,Birmingham,2017-03-08,http://www.gunviolencearchive.org/incident/790456,33.5128,-86.8378,2,0
5796,5797,1305,400 block of West 29th Street,Anniston,2017-03-09,http://www.gunviolencearchive.org/incident/790829,33.6832,-85.8347,0,2
5797,5798,1306,5990 Pulaski Pike NW,Huntsville,2017-03-09,http://www.gunviolencearchive.org/incident/790871,34.7931,-86.6161,0,1
5798,5799,1345,100 block of Oak Drive,Tuscumbia,2017-03-09,http://www.gunviolencearchive.org/incident/790827,34.7261,-87.6872,0,1
5799,5800,1408,,Gadsden,2017-03-10,http://www.gunviolencearchive.org/incident/792768,34.0224,-85.9764,0,0
5800,5801,1533,166 Commerce St,Montgomery,2017-03-11,http://www.gunviolencearchive.org/incident/794120,32.3799,-86.3114,0,0
5801,5802,1537,Abercrombie St and Conecuh Ave W,Union Springs,2017-03-11,http://www.gunviolencearchive.org/incident/792620,32.1461,-85.712,2,0
5802,5803,1544,9857 U.S. 29 North,Valley,2017-03-11,http://www.gunviolencearchive.org/incident/792385,32.7373,-85.2317,1,0
5803,5804,1575,2600 block of Lowe Street,Opelika,2017-03-11,http://www.gunviolencearchive.org/incident/795238,32.6202,-85.37799999999999,0,0
5804,5805,1578,741 Hillcrest Rd,Mobile,2017-03-11,http://www.gunviolencearchive.org/incident/792619,30.6762,-88.1898,0,0
5805,5806,1699,Maple Circle and Treehaven Drive,Adamsville,2017-03-12,http://www.gunviolencearchive.org/incident/792764,33.5937,-86.9619,1,0
5806,5807,1910,157 Harris St,Atmore,2017-03-14,http://www.gunviolencearchive.org/incident/795638,31.0352,-87.4841,0,0
5807,5808,2030,Co Rd 18,Pine Hill,2017-03-15,http://www.gunviolencearchive.org/incident/802598,31.9747,-87.5855,0,1
5808,5809,2151,Eisenhower St and Marshall Ave,Selma,2017-03-15,http://www.gunviolencearchive.org/incident/795234,32.3687,-87.0196,0,0
5809,5810,2162,2014 Rock Mountain Drive,Mc Calla,2017-03-15,http://www.gunviolencearchive.org/incident/797325,33.3265,-87.0668,0,1
5810,5811,2170,100 block of Harmening Dr,Huntsville,2017-03-15,http://www.gunviolencearchive.org/incident/795077,34.7701,-86.4807,1,0
5811,5812,2283,225 Ann Street,Montgomery,2017-03-16,http://www.gunviolencearchive.org/incident/795599,32.378,-86.2723,1,0
5812,5813,2326,Co Rd 34,Blountsville,2017-03-16,http://www.gunviolencearchive.org/incident/796772,34.0748,-86.4732,0,0
5813,5814,2426,200 block of 69th Place North,Birmingham,2017-03-17,http://www.gunviolencearchive.org/incident/797078,33.5539,-86.7385,0,2
